"time","temperature","humidity","dewpoint"
2018-07-28 14:00:00,33,43.5,18.9
2018-07-28 14:10:00,35.5,41.5,20.4
2018-07-28 14:20:00,37,37,19.8
2018-07-28 14:30:00,37,36,19.4
2018-07-28 14:40:00,35,40,19.3
2018-07-28 14:50:00,35,39,18.9
2018-07-28 15:00:00,34,39.5,18.2
2018-07-28 15:10:00,33,41,17.9
2018-07-28 15:20:00,33,41.5,18.1
2018-07-28 15:30:00,35,40,19.3
2018-07-28 15:40:00,36,38,19.4
2018-07-28 15:50:00,36.5,36.5,19.2
2018-07-28 16:00:00,36.5,36.5,19.2
2018-07-28 16:10:00,36.5,37,19.4
2018-07-28 16:20:00,36,36.5,18.7
2018-07-28 16:30:00,36,36,18.5
2018-07-28 16:40:00,36.5,38.5,20
2018-07-28 16:50:00,36.5,36.5,19.2
2018-07-28 17:00:00,37,36,19.4
2018-07-28 17:10:00,35,38.5,18.7
2018-07-28 17:20:00,34.5,39.5,18.7
2018-07-28 17:30:00,35,39,18.9
2018-07-28 17:40:00,33,41,17.9
2018-07-28 17:50:00,35.5,39.5,19.6
2018-07-28 18:00:00,38.5,33.5,19.5
2018-07-28 18:10:00,39,31.5,19
2018-07-28 18:20:00,38,34,19.3
2018-07-28 18:30:00,36,35.5,18.3
2018-07-28 18:40:00,36,35.5,18.3
2018-07-28 18:50:00,34.5,36,17.2
2018-07-28 19:00:00,34.5,36.5,17.4
2018-07-28 19:10:00,33.5,37.5,17
2018-07-28 19:20:00,32.5,40.5,17.3
2018-07-28 19:30:00,31,45,17.6
2018-07-28 19:40:00,30,48,17.7
2018-07-28 19:50:00,29,46,16.2
2018-07-28 20:00:00,27.5,50.5,16.3
2018-07-28 20:10:00,26.5,54,16.4
2018-07-28 20:20:00,25.5,57,16.3
2018-07-28 20:30:00,25,59.5,16.5
2018-07-28 20:40:00,24,64,16.7
2018-07-28 20:50:00,23,68,16.7
2018-07-28 21:00:00,23,69.5,17.1
2018-07-28 21:10:00,22.5,71.5,17
2018-07-28 21:20:00,22.5,72.5,17.3
2018-07-28 21:30:00,22.5,71.5,17
2018-07-28 21:40:00,22.5,71.5,17
2018-07-28 21:50:00,22.5,72.5,17.3
2018-07-28 22:00:00,22.5,73,17.4
2018-07-28 22:10:00,22.5,74.5,17.7
2018-07-28 22:20:00,22.5,73.5,17.5
2018-07-28 22:30:00,22.5,73.5,17.5
2018-07-28 22:40:00,22,74,17.1
2018-07-28 22:50:00,22,74.5,17.2
2018-07-28 23:00:00,22,75,17.3
2018-07-28 23:10:00,21.5,76.5,17.1
2018-07-28 23:20:00,21,78,17
2018-07-28 23:30:00,21,79,17.2
2018-07-28 23:40:00,21,79,17.2
2018-07-28 23:50:00,21,78,17
2018-07-29 00:00:00,21,78.5,17.1
2018-07-29 00:10:00,21,78.5,17.1
2018-07-29 00:20:00,21,79.5,17.3
2018-07-29 00:30:00,21.5,79.5,17.8
2018-07-29 00:40:00,21.5,80,17.9
2018-07-29 00:50:00,21.5,80,17.9
2018-07-29 01:00:00,21.5,80.5,18
2018-07-29 01:10:00,21.5,80.5,18
2018-07-29 01:20:00,21.5,81,18.1
2018-07-29 01:30:00,21.5,79,17.7
2018-07-29 01:40:00,22,78,17.9
2018-07-29 01:50:00,21.5,78,17.5
2018-07-29 02:00:00,21.5,79,17.7
2018-07-29 02:10:00,21.5,78.5,17.6
2018-07-29 02:20:00,21.5,78,17.5
2018-07-29 02:30:00,21.5,78,17.5
2018-07-29 02:40:00,21,77.5,16.9
2018-07-29 02:50:00,21,76.5,16.7
2018-07-29 03:00:00,21,74,16.1
2018-07-29 03:10:00,21,71,15.5
2018-07-29 03:20:00,21.5,67.5,15.2
2018-07-29 03:30:00,21.5,65,14.6
2018-07-29 03:40:00,21.5,65,14.6
2018-07-29 03:50:00,21.5,65.5,14.7
2018-07-29 04:00:00,21.5,70.5,15.9
2018-07-29 04:10:00,20.5,77,16.3
2018-07-29 04:20:00,19.5,80,15.9
2018-07-29 04:30:00,19,82,15.8
2018-07-29 04:40:00,19,84,16.2
2018-07-29 04:50:00,18.5,85,15.9
2018-07-29 05:00:00,18.5,85.5,16
2018-07-29 05:10:00,18.5,85.5,16
2018-07-29 05:20:00,18.5,85,15.9
2018-07-29 05:30:00,18.5,86,16.1
2018-07-29 05:40:00,18,86.5,15.7
2018-07-29 05:50:00,18,87.5,15.8
2018-07-29 06:00:00,18,86.5,15.7
2018-07-29 06:10:00,18,85,15.4
2018-07-29 06:20:00,18,84.5,15.3
2018-07-29 06:30:00,18,85,15.4
2018-07-29 06:40:00,18,85.5,15.5
2018-07-29 06:50:00,18,85.5,15.5
2018-07-29 07:00:00,18,85.5,15.5
2018-07-29 07:10:00,18.5,85,15.9
2018-07-29 07:20:00,19,83,16
2018-07-29 07:30:00,20,81.5,16.7
2018-07-29 07:40:00,20.5,78.5,16.6
2018-07-29 07:50:00,21.5,75.5,16.9
2018-07-29 08:00:00,23,69.5,17.1
2018-07-29 08:10:00,24,67.5,17.6
2018-07-29 08:20:00,23.5,69.5,17.5
2018-07-29 08:30:00,22.5,70.5,16.8
2018-07-29 08:40:00,21,74,16.1
2018-07-29 08:50:00,21,74.5,16.2
2018-07-29 09:00:00,22.5,71,16.9
2018-07-29 09:10:00,26,62,18.1
2018-07-29 09:20:00,27,58,18
2018-07-29 09:30:00,27,57,17.7
2018-07-29 09:40:00,28,55.5,18.2
2018-07-29 09:50:00,28,54.5,17.9
2018-07-29 10:00:00,28.5,54,18.2
2018-07-29 10:10:00,28.5,54.5,18.4
2018-07-29 10:20:00,29,53,18.4
2018-07-29 10:30:00,29.5,51.5,18.4
2018-07-29 10:40:00,30.5,51.5,19.3
2018-07-29 10:50:00,29,53.5,18.5
2018-07-29 11:00:00,28,53,17.5
2018-07-29 11:10:00,30,53,19.3
2018-07-29 11:20:00,30.5,47.5,18
2018-07-29 11:30:00,30,48.5,17.9
2018-07-29 11:40:00,30.5,47,17.9
2018-07-29 11:50:00,29,48.5,17
2018-07-29 12:00:00,30,48,17.7
2018-07-29 12:10:00,31,46.5,18.1
2018-07-29 12:20:00,32,41.5,17.2
2018-07-29 12:30:00,32.5,41.5,17.7
2018-07-29 12:40:00,32,44.5,18.3
2018-07-29 12:50:00,32,44,18.2
2018-07-29 13:00:00,32.5,40.5,17.3
2018-07-29 13:10:00,33,40.5,17.7
2018-07-29 13:20:00,32.5,39.5,16.9
2018-07-29 13:30:00,32.5,39,16.7
2018-07-29 13:40:00,33,39,17.1
2018-07-29 13:50:00,32.5,38.5,16.5
2018-07-29 14:00:00,33,39,17.1
2018-07-29 14:10:00,33.5,39,17.6
2018-07-29 14:20:00,33.5,38,17.2
2018-07-29 14:30:00,34,39.5,18.2
2018-07-29 14:40:00,34,38,17.6
2018-07-29 14:50:00,34,37.5,17.4
2018-07-29 15:00:00,34.5,36.5,17.4
2018-07-29 15:10:00,35,35.5,17.4
2018-07-29 15:20:00,32,40,16.7
2018-07-29 15:30:00,34,37,17.2
2018-07-29 15:40:00,35,36,17.6
2018-07-29 15:50:00,35.5,33.5,16.9
2018-07-29 16:00:00,35.5,33.5,16.9
2018-07-29 16:10:00,35.5,36.5,18.3
2018-07-29 16:20:00,34.5,36,17.2
2018-07-29 16:30:00,35.5,33,16.7
2018-07-29 16:40:00,36,34,17.6
2018-07-29 16:50:00,36.5,35.5,18.7
2018-07-29 17:00:00,37,33,18
2018-07-29 17:10:00,36.5,32.5,17.3
2018-07-29 17:20:00,36.5,32,17.1
2018-07-29 17:30:00,36,34.5,17.8
2018-07-29 17:40:00,36.5,32,17.1
2018-07-29 17:50:00,35.5,35,17.6
2018-07-29 18:00:00,34.5,36,17.2
2018-07-29 18:10:00,35,35,17.2
2018-07-29 18:20:00,36,33,17.1
2018-07-29 18:30:00,36.5,33,17.6
2018-07-29 18:40:00,36.5,33,17.6
2018-07-29 18:50:00,34.5,34.5,16.5
2018-07-29 19:00:00,33.5,35.5,16.1
2018-07-29 19:10:00,31.5,38,15.4
2018-07-29 19:20:00,30.5,40,15.3
2018-07-29 19:30:00,29.5,41.5,15
2018-07-29 19:40:00,29,43,15.1
2018-07-29 19:50:00,28.5,44,15
2018-07-29 20:00:00,28,46,15.3
2018-07-29 20:10:00,28,45,14.9
2018-07-29 20:20:00,27,48.5,15.2
2018-07-29 20:30:00,26.5,49,14.9
2018-07-29 20:40:00,25.5,53,15.2
2018-07-29 20:50:00,25,54.5,15.1
2018-07-29 21:00:00,24,58.5,15.3
2018-07-29 21:10:00,23.5,60,15.2
2018-07-29 21:20:00,22.5,62,14.8
2018-07-29 21:30:00,22.5,63.5,15.2
2018-07-29 21:40:00,22,66.5,15.4
2018-07-29 21:50:00,21.5,68,15.3
2018-07-29 22:00:00,21,71,15.5
2018-07-29 22:10:00,21,72.5,15.8
2018-07-29 22:20:00,21,72,15.7
2018-07-29 22:30:00,21,73.5,16
2018-07-29 22:40:00,21,73.5,16
2018-07-29 22:50:00,21,73,15.9
2018-07-29 23:00:00,21,72.5,15.8
2018-07-29 23:10:00,21.5,70.5,15.9
2018-07-29 23:20:00,21.5,69.5,15.6
2018-07-29 23:30:00,21.5,70,15.7
2018-07-29 23:40:00,21.5,70,15.7
2018-07-29 23:50:00,21.5,69.5,15.6
2018-07-30 00:00:00,21.5,69,15.5
2018-07-30 00:10:00,21.5,69.5,15.6
2018-07-30 00:20:00,21.5,69.5,15.6
2018-07-30 00:30:00,21.5,70.5,15.9
2018-07-30 00:40:00,21.5,70,15.7
2018-07-30 00:50:00,21.5,69.5,15.6
2018-07-30 01:00:00,21,70,15.3
2018-07-30 01:10:00,21,71,15.5
2018-07-30 01:20:00,20.5,71.5,15.1
2018-07-30 01:30:00,20,73.5,15.1
2018-07-30 01:40:00,19.5,76,15.1
2018-07-30 01:50:00,19,77.5,14.9
2018-07-30 02:00:00,18.5,79.5,14.8
2018-07-30 02:10:00,18,81,14.6
2018-07-30 02:20:00,18,82,14.8
2018-07-30 02:30:00,18,81,14.6
2018-07-30 02:40:00,18.5,80.5,15
2018-07-30 02:50:00,18.5,79,14.7
2018-07-30 03:00:00,19,78,15
2018-07-30 03:10:00,19,78,15
2018-07-30 03:20:00,19,78.5,15.1
2018-07-30 03:30:00,19,79.5,15.3
2018-07-30 03:40:00,19,80,15.4
2018-07-30 03:50:00,18.5,81,15.1
2018-07-30 04:00:00,18.5,81,15.1
2018-07-30 04:10:00,18.5,81.5,15.2
2018-07-30 04:20:00,18.5,81.5,15.2
2018-07-30 04:30:00,18.5,81.5,15.2
2018-07-30 04:40:00,19,81,15.6
2018-07-30 04:50:00,19,80.5,15.5
2018-07-30 05:00:00,19,79.5,15.3
2018-07-30 05:10:00,19,79.5,15.3
2018-07-30 05:20:00,19,79.5,15.3
2018-07-30 05:30:00,19.5,78.5,15.6
2018-07-30 05:40:00,19.5,78,15.5
2018-07-30 05:50:00,19.5,77.5,15.4
2018-07-30 06:00:00,20,77.5,15.9
2018-07-30 06:10:00,20,77,15.8
2018-07-30 06:20:00,20,77.5,15.9
2018-07-30 06:30:00,20,77,15.8
2018-07-30 06:40:00,20.5,76.5,16.2
2018-07-30 06:50:00,20.5,76,16.1
2018-07-30 07:00:00,21,74.5,16.2
2018-07-30 07:10:00,21.5,73.5,16.5
2018-07-30 07:20:00,22,72,16.7
2018-07-30 07:30:00,23,70,17.2
2018-07-30 07:40:00,23.5,69,17.4
2018-07-30 07:50:00,23.5,69,17.4
2018-07-30 08:00:00,23,69.5,17.1
2018-07-30 08:10:00,23,69.5,17.1
2018-07-30 08:20:00,23,69.5,17.1
2018-07-30 08:30:00,23.5,70.5,17.8
2018-07-30 08:40:00,23.5,69.5,17.5
2018-07-30 08:50:00,24,69.5,18
2018-07-30 09:00:00,24,68.5,17.8
2018-07-30 09:10:00,24,68,17.7
2018-07-30 09:20:00,24,67.5,17.6
2018-07-30 09:30:00,24.5,67.5,18
2018-07-30 09:40:00,25,67,18.4
2018-07-30 09:50:00,27,61.5,18.9
2018-07-30 10:00:00,28,60,19.5
2018-07-30 10:10:00,30,53.5,19.5
2018-07-30 10:20:00,30.5,51.5,19.3
2018-07-30 10:30:00,31,49.5,19.1
2018-07-30 10:40:00,31.5,50.5,19.9
2018-07-30 10:50:00,32,48.5,19.7
2018-07-30 11:00:00,32,46.5,19
2018-07-30 11:10:00,32.5,46.5,19.5
2018-07-30 11:20:00,32.5,46.5,19.5
2018-07-30 11:30:00,33,47.5,20.3
2018-07-30 11:40:00,33,44,19.1
2018-07-30 11:50:00,33.5,43.5,19.3
2018-07-30 12:00:00,34,43.5,19.8
2018-07-30 12:10:00,34.5,42.5,19.9
2018-07-30 12:20:00,34.5,38,18.1
2018-07-30 12:30:00,34.5,36,17.2
2018-07-30 12:40:00,34.5,36,17.2
2018-07-30 12:50:00,35,33,16.3
2018-07-30 13:00:00,35.5,36,18.1
2018-07-30 13:10:00,35.5,35,17.6
2018-07-30 13:20:00,35,35.5,17.4
2018-07-30 13:30:00,35.5,34.5,17.4
2018-07-30 13:40:00,36,32.5,16.9
2018-07-30 13:50:00,35.5,32.5,16.5
2018-07-30 14:00:00,36,31,16.1
2018-07-30 14:10:00,36,32,16.6
2018-07-30 14:20:00,36.5,33.5,17.8
2018-07-30 14:30:00,37,34,18.5
2018-07-30 14:40:00,36.5,34,18
2018-07-30 14:50:00,37,34.5,18.7
2018-07-30 15:00:00,35,37,18.1
2018-07-30 15:10:00,36.5,36.5,19.2
2018-07-30 15:20:00,36,35,18.1
2018-07-30 15:30:00,37,33.5,18.2
2018-07-30 15:40:00,37.5,33,18.4
2018-07-30 15:50:00,38,33.5,19.1
2018-07-30 16:00:00,37.5,32,17.9
2018-07-30 16:10:00,37.5,30.5,17.2
2018-07-30 16:20:00,38,30.5,17.6
2018-07-30 16:30:00,38,30,17.3
2018-07-30 16:40:00,38,31,17.9
2018-07-30 16:50:00,38,29.5,17.1
2018-07-30 17:00:00,37,30,16.5
2018-07-30 17:10:00,36,33.5,17.4
2018-07-30 17:20:00,37,31.5,17.3
2018-07-30 17:30:00,37,31,17
2018-07-30 17:40:00,37.5,31,17.4
2018-07-30 17:50:00,37,30.5,16.8
2018-07-30 18:00:00,37.5,30.5,17.2
2018-07-30 18:10:00,37,31.5,17.3
2018-07-30 18:20:00,37,31,17
2018-07-30 18:30:00,37,32.5,17.8
2018-07-30 18:40:00,36.5,32,17.1
2018-07-30 18:50:00,36,33.5,17.4
2018-07-30 19:00:00,35,31.5,15.5
2018-07-30 19:10:00,33,36,15.9
2018-07-30 19:20:00,32,36.5,15.2
2018-07-30 19:30:00,31,36.5,14.3
2018-07-30 19:40:00,31,37.5,14.8
2018-07-30 19:50:00,30.5,36.5,13.9
2018-07-30 20:00:00,30,37,13.7
2018-07-30 20:10:00,30,37,13.7
2018-07-30 20:20:00,29.5,38.5,13.8
2018-07-30 20:30:00,29,39.5,13.8
2018-07-30 20:40:00,28.5,38,12.8
2018-07-30 20:50:00,28,40.5,13.3
2018-07-30 21:00:00,27.5,42.5,13.6
2018-07-30 21:10:00,26.5,45.5,13.7
2018-07-30 21:20:00,25.5,48,13.6
2018-07-30 21:30:00,24.5,51.5,13.8
2018-07-30 21:40:00,24,52,13.5
2018-07-30 21:50:00,24,53,13.8
2018-07-30 22:00:00,23.5,54,13.6
2018-07-30 22:10:00,22.5,62.5,14.9
2018-07-30 22:20:00,21.5,64,14.4
2018-07-30 22:30:00,21.5,60.5,13.5
2018-07-30 22:40:00,22.5,58,13.8
2018-07-30 22:50:00,23,55,13.4
2018-07-30 23:00:00,23.5,54.5,13.8
2018-07-30 23:10:00,23,53,12.9
2018-07-30 23:20:00,23.5,53,13.3
2018-07-30 23:30:00,23.5,53,13.3
2018-07-30 23:40:00,23.5,53,13.3
2018-07-30 23:50:00,23,53.5,13
2018-07-31 00:00:00,23,54,13.1
2018-07-31 00:10:00,23,54.5,13.3
2018-07-31 00:20:00,23,55.5,13.6
2018-07-31 00:30:00,22.5,56.5,13.4
2018-07-31 00:40:00,22,57.5,13.2
2018-07-31 00:50:00,21.5,59.5,13.2
2018-07-31 01:00:00,21,61.5,13.3
2018-07-31 01:10:00,21,63.5,13.8
2018-07-31 01:20:00,20.5,64.5,13.5
2018-07-31 01:30:00,20.5,64.5,13.5
2018-07-31 01:40:00,20,65.5,13.3
2018-07-31 01:50:00,20,65.5,13.3
2018-07-31 02:00:00,20.5,65,13.6
2018-07-31 02:10:00,20.5,65.5,13.8
2018-07-31 02:20:00,20,67,13.6
2018-07-31 02:30:00,19.5,69,13.6
2018-07-31 02:40:00,19,70.5,13.5
2018-07-31 02:50:00,19,71,13.6
2018-07-31 03:00:00,18.5,72.5,13.4
2018-07-31 03:10:00,18.5,73.5,13.6
2018-07-31 03:20:00,18.5,74,13.7
2018-07-31 03:30:00,18.5,74.5,13.8
2018-07-31 03:40:00,18,76.5,13.8
2018-07-31 03:50:00,18,77.5,14
2018-07-31 04:00:00,17.5,78.5,13.7
2018-07-31 04:10:00,17.5,79.5,13.9
2018-07-31 04:20:00,17,80,13.5
2018-07-31 04:30:00,17,81,13.7
2018-07-31 04:40:00,17,80.5,13.6
2018-07-31 04:50:00,17,81.5,13.8
2018-07-31 05:00:00,17,82.5,14
2018-07-31 05:10:00,17,83,14
2018-07-31 05:20:00,16.5,83,13.6
2018-07-31 05:30:00,16.5,83.5,13.6
2018-07-31 05:40:00,16.5,83.5,13.6
2018-07-31 05:50:00,17,83,14
2018-07-31 06:00:00,17,82.5,14
2018-07-31 06:10:00,17,82.5,14
2018-07-31 06:20:00,17.5,81,14.2
2018-07-31 06:30:00,18,80,14.4
2018-07-31 06:40:00,18.5,76,14.1
2018-07-31 06:50:00,19.5,74,14.7
2018-07-31 07:00:00,20.5,71.5,15.1
2018-07-31 07:10:00,21,68,14.8
2018-07-31 07:20:00,21.5,66.5,14.9
2018-07-31 07:30:00,22.5,64.5,15.4
2018-07-31 07:40:00,23.5,62,15.8
2018-07-31 07:50:00,25.5,58,16.6
2018-07-31 08:00:00,28,51.5,17
2018-07-31 08:10:00,29,50,17.5
2018-07-31 08:20:00,30,49.5,18.2
2018-07-31 08:30:00,31,46,18
2018-07-31 08:40:00,32,44.5,18.3
2018-07-31 08:50:00,33,42,18.3
2018-07-31 09:00:00,33.5,42.5,19
2018-07-31 09:10:00,33.5,41,18.4
2018-07-31 09:20:00,33.5,42,18.8
2018-07-31 09:30:00,34,40.5,18.6
2018-07-31 09:40:00,35,39.5,19.1
2018-07-31 09:50:00,35.5,38,18.9
2018-07-31 10:00:00,35,39,18.9
2018-07-31 10:10:00,35,36,17.6
2018-07-31 10:20:00,35,37.5,18.3
2018-07-31 10:30:00,35,37,18.1
2018-07-31 10:40:00,34.5,35,16.8
2018-07-31 10:50:00,35.5,35,17.6
2018-07-31 11:00:00,36.5,34,18
2018-07-31 11:10:00,36.5,34,18
2018-07-31 11:20:00,36,32,16.6
2018-07-31 11:30:00,36.5,32.5,17.3
2018-07-31 11:40:00,36.5,29.5,15.8
2018-07-31 11:50:00,37,29.5,16.2
2018-07-31 12:00:00,37,31,17
2018-07-31 12:10:00,37.5,31.5,17.7
2018-07-31 12:20:00,37.5,28,15.8
2018-07-31 12:30:00,37,30.5,16.8
2018-07-31 12:40:00,37.5,29.5,16.7
2018-07-31 12:50:00,38,29.5,17.1
2018-07-31 13:00:00,37.5,27,15.3
2018-07-31 13:10:00,37.5,29.5,16.7
2018-07-31 13:20:00,37.5,27.5,15.6
2018-07-31 13:30:00,38,28,16.3
2018-07-31 13:40:00,38,26.5,15.4
2018-07-31 13:50:00,38.5,30,17.8
2018-07-31 14:00:00,38.5,29.5,17.5
2018-07-31 14:10:00,38.5,28.5,17
2018-07-31 14:20:00,39,27,16.5
2018-07-31 14:30:00,39,29,17.7
2018-07-31 14:40:00,39.5,27.5,17.2
2018-07-31 14:50:00,39.5,27.5,17.2
2018-07-31 15:00:00,39,29,17.7
2018-07-31 15:10:00,40,28.5,18.2
2018-07-31 15:20:00,40.5,26.5,17.5
2018-07-31 15:30:00,39.5,27.5,17.2
2018-07-31 15:40:00,40,27.5,17.7
2018-07-31 15:50:00,40.5,26,17.2
2018-07-31 16:00:00,40.5,25,16.6
2018-07-31 16:10:00,40.5,25.5,16.9
2018-07-31 16:20:00,40,25,16.2
2018-07-31 16:30:00,40.5,25,16.6
2018-07-31 16:40:00,41,24.5,16.7
2018-07-31 16:50:00,40.5,25.5,16.9
2018-07-31 17:00:00,40.5,25,16.6
2018-07-31 17:10:00,41,26.5,17.9
2018-07-31 17:20:00,40.5,25,16.6
2018-07-31 17:30:00,40,25,16.2
2018-07-31 17:40:00,41,23.5,16
2018-07-31 17:50:00,41,24.5,16.7
2018-07-31 18:00:00,40,24.5,15.9
2018-07-31 18:10:00,40,24.5,15.9
2018-07-31 18:20:00,39.5,25,15.8
2018-07-31 18:30:00,39.5,26,16.4
2018-07-31 18:40:00,39,26,15.9
2018-07-31 18:50:00,38.5,26,15.5
2018-07-31 19:00:00,38,28,16.3
2018-07-31 19:10:00,36,29,15.1
2018-07-31 19:20:00,34.5,32,15.4
2018-07-31 19:30:00,34,34.5,16.1
2018-07-31 19:40:00,33.5,35,15.9
2018-07-31 19:50:00,33,35.5,15.7
2018-07-31 20:00:00,32.5,37.5,16.1
2018-07-31 20:10:00,32,38.5,16.1
2018-07-31 20:20:00,31,40,15.8
2018-07-31 20:30:00,30,43,16
2018-07-31 20:40:00,29,47,16.5
2018-07-31 20:50:00,28.5,48,16.4
2018-07-31 21:00:00,26.5,57,17.2
2018-07-31 21:10:00,25,63,17.4
2018-07-31 21:20:00,23,72.5,17.7
2018-07-31 21:30:00,22,77.5,17.8
2018-07-31 21:40:00,22,79,18.1
2018-07-31 21:50:00,22,76,17.5
2018-07-31 22:00:00,22,75.5,17.4
2018-07-31 22:10:00,22.5,73.5,17.5
2018-07-31 22:20:00,22.5,74,17.6
2018-07-31 22:30:00,22.5,75,17.8
2018-07-31 22:40:00,22,76.5,17.6
2018-07-31 22:50:00,22,76,17.5
2018-07-31 23:00:00,22,74.5,17.2
2018-07-31 23:10:00,22,73.5,17
2018-07-31 23:20:00,22,72,16.7
2018-07-31 23:30:00,22,72,16.7
2018-07-31 23:40:00,22,73.5,17
2018-07-31 23:50:00,22,74,17.1
2018-08-01 00:00:00,21.5,73.5,16.5
2018-08-01 00:10:00,21.5,74.5,16.7
2018-08-01 00:20:00,21,74.5,16.2
2018-08-01 00:30:00,21,77,16.8
2018-08-01 00:40:00,21,77.5,16.9
2018-08-01 00:50:00,20.5,78.5,16.6
2018-08-01 01:00:00,20.5,78,16.5
2018-08-01 01:10:00,20.5,78,16.5
2018-08-01 01:20:00,20.5,77,16.3
2018-08-01 01:30:00,20.5,79,16.7
2018-08-01 01:40:00,20.5,80,16.9
2018-08-01 01:50:00,20,79.5,16.3
2018-08-01 02:00:00,20,80,16.4
2018-08-01 02:10:00,20,79.5,16.3
2018-08-01 02:20:00,20,80.5,16.5
2018-08-01 02:30:00,20,81,16.6
2018-08-01 02:40:00,20,81,16.6
2018-08-01 02:50:00,20,81,16.6
2018-08-01 03:00:00,20.5,79.5,16.8
2018-08-01 03:10:00,20.5,79,16.7
2018-08-01 03:20:00,20.5,79,16.7
2018-08-01 03:30:00,21.5,74,16.6
2018-08-01 03:40:00,22,73,16.9
2018-08-01 03:50:00,22,72.5,16.8
2018-08-01 04:00:00,22,73.5,17
2018-08-01 04:10:00,22,74.5,17.2
2018-08-01 04:20:00,22,74.5,17.2
2018-08-01 04:30:00,22,75,17.3
2018-08-01 04:40:00,22,76.5,17.6
2018-08-01 04:50:00,21.5,76.5,17.1
2018-08-01 05:00:00,22,75,17.3
2018-08-01 05:10:00,22,73,16.9
2018-08-01 05:20:00,22,71.5,16.6
2018-08-01 05:30:00,22.5,70.5,16.8
2018-08-01 05:40:00,23,70,17.2
2018-08-01 05:50:00,23,70,17.2
2018-08-01 06:00:00,22.5,71,16.9
2018-08-01 06:10:00,23,70,17.2
2018-08-01 06:20:00,23,69.5,17.1
2018-08-01 06:30:00,23.5,69.5,17.5
2018-08-01 06:40:00,23.5,67.5,17.1
2018-08-01 06:50:00,24,66,17.2
2018-08-01 07:00:00,24,65.5,17.1
2018-08-01 07:10:00,24.5,65.5,17.6
2018-08-01 07:20:00,25,64.5,17.8
2018-08-01 07:30:00,25,64.5,17.8
2018-08-01 07:40:00,25.5,65,18.4
2018-08-01 07:50:00,28,58.5,19.1
2018-08-01 08:00:00,30,53,19.3
2018-08-01 08:10:00,29.5,54,19.2
2018-08-01 08:20:00,31.5,48,19.1
2018-08-01 08:30:00,33,45.5,19.6
2018-08-01 08:40:00,33,45.5,19.6
2018-08-01 08:50:00,33,45,19.4
2018-08-01 09:00:00,33.5,43.5,19.3
2018-08-01 09:10:00,34,43.5,19.8
2018-08-01 09:20:00,34,43,19.6
2018-08-01 09:30:00,34,43.5,19.8
2018-08-01 09:40:00,34,43.5,19.8
2018-08-01 09:50:00,33.5,44.5,19.7
2018-08-01 10:00:00,33.5,45.5,20.1
2018-08-01 10:10:00,33.5,47,20.6
2018-08-01 10:20:00,33.5,46,20.2
2018-08-01 10:30:00,33,46.5,20
2018-08-01 10:40:00,33.5,47,20.6
2018-08-01 10:50:00,34,45,20.3
2018-08-01 11:00:00,34,45,20.3
2018-08-01 11:10:00,35.5,43.5,21.1
2018-08-01 11:20:00,36,42.5,21.2
2018-08-01 11:30:00,35.5,42,20.6
2018-08-01 11:40:00,35.5,43,20.9
2018-08-01 11:50:00,35.5,43,20.9
2018-08-01 12:00:00,35.5,42.5,20.7
2018-08-01 12:10:00,36,40,20.2
2018-08-01 12:20:00,36.5,40,20.7
2018-08-01 12:30:00,35.5,41,20.2
2018-08-01 12:40:00,36.5,40.5,20.9
2018-08-01 12:50:00,37.5,39,21.1
2018-08-01 13:00:00,37.5,38,20.7
2018-08-01 13:10:00,36.5,40.5,20.9
2018-08-01 13:20:00,34.5,44.5,20.6
2018-08-01 13:30:00,34,45.5,20.5
2018-08-01 13:40:00,33.5,45,19.9
2018-08-01 13:50:00,33.5,44.5,19.7
2018-08-01 14:00:00,34.5,43,20
2018-08-01 14:10:00,33.5,45,19.9
2018-08-01 14:20:00,33,45.5,19.6
2018-08-01 14:30:00,32.5,45.5,19.2
2018-08-01 14:40:00,32,47,19.2
2018-08-01 14:50:00,32,47,19.2
2018-08-01 15:00:00,31.5,45.5,18.2
2018-08-01 15:10:00,31.5,45,18.1
2018-08-01 15:20:00,31,47,18.3
2018-08-01 15:30:00,31,48.5,18.8
2018-08-01 15:40:00,31,48,18.6
2018-08-01 15:50:00,30.5,48.5,18.4
2018-08-01 16:00:00,30.5,49,18.5
2018-08-01 16:10:00,30.5,49.5,18.7
2018-08-01 16:20:00,31,48.5,18.8
2018-08-01 16:30:00,35.5,41.5,20.4
2018-08-01 16:40:00,37,40,21.1
2018-08-01 16:50:00,36,39,19.8
2018-08-01 17:00:00,36,39.5,20
2018-08-01 17:10:00,36,38.5,19.6
2018-08-01 17:20:00,34,41.5,19
2018-08-01 17:30:00,34,41.5,19
2018-08-01 17:40:00,34.5,41,19.3
2018-08-01 17:50:00,34.5,40.5,19.1
2018-08-01 18:00:00,34,41.5,19
2018-08-01 18:10:00,33.5,43,19.1
2018-08-01 18:20:00,33.5,43,19.1
2018-08-01 18:30:00,33,42.5,18.5
2018-08-01 18:40:00,33,44,19.1
2018-08-01 18:50:00,33,44,19.1
2018-08-01 19:00:00,32.5,43.5,18.4
2018-08-01 19:10:00,31.5,45.5,18.2
2018-08-01 19:20:00,30.5,47.5,18
2018-08-01 19:30:00,30,49,18.1
2018-08-01 19:40:00,29.5,50,17.9
2018-08-01 19:50:00,29,51,17.8
2018-08-01 20:00:00,29,51.5,17.9
